Date,HLGYO.IS
2020-10-21,2.021294116973877
2020-10-22,2.0595760345458984
2020-10-23,2.082545042037964
2020-10-26,1.8758219480514526
2020-10-27,1.9064480066299438
2020-10-28,1.8222270011901855
2020-10-30,1.7533190250396729
2020-11-02,1.760975956916809
2020-11-03,1.7992579936981201
2020-11-04,1.9447300434112549
2020-11-05,1.9676990509033203
2020-11-06,1.9447300434112549
2020-11-09,1.960042953491211
2020-11-10,2.021294116973877
2020-11-11,2.021294116973877
2020-11-12,1.9217610359191895
2020-11-13,1.9830119609832764
2020-11-16,1.9830119609832764
2020-11-17,1.9217610359191895
2020-11-18,1.9523860216140747
2020-11-19,2.0136380195617676
2020-11-20,2.0289499759674072
2020-11-23,2.2203609943389893
2020-11-24,2.197391986846924
2020-11-25,2.4041149616241455
2020-11-26,2.6414639949798584
2020-11-27,2.6567769050598145
2020-11-30,2.38114595413208
2020-12-01,2.3198940753936768
2020-12-02,2.2969250679016113
2020-12-03,2.511305093765259
2020-12-04,2.5648999214172363
2020-12-07,2.457710027694702
2020-12-08,2.3964579105377197
2020-12-09,2.4500529766082764
2020-12-10,2.4500529766082764
2020-12-11,2.5648999214172363
2020-12-14,2.5572431087493896
2020-12-15,2.580212116241455
2020-12-16,2.6567769050598145
2020-12-17,2.9170949459075928
2020-12-18,3.2080390453338623
2020-12-21,3.521951913833618
2020-12-22,3.1697568893432617
2020-12-23,2.855844020843506
2020-12-24,2.5725560188293457
2020-12-25,2.580212116241455
2020-12-28,2.534274101257324
2020-12-29,2.473022937774658
2020-12-30,2.511305093765259
2020-12-31,2.4653658866882324
2021-01-04,2.5572431087493896
2021-01-05,2.488334894180298
2021-01-06,2.518960952758789
2021-01-07,2.5648999214172363
2021-01-08,2.534274101257324
2021-01-11,2.511305093765259
2021-01-12,2.5648999214172363
2021-01-13,2.5725560188293457
2021-01-14,2.603182077407837
2021-01-15,2.603182077407837
2021-01-18,2.610837936401367
2021-01-19,2.6874020099639893
2021-01-20,2.695059061050415
2021-01-21,2.9630329608917236
2021-01-22,3.253977060317993
2021-01-25,3.0549099445343018
2021-01-26,2.909437894821167
2021-01-27,2.771622896194458
2021-01-28,3.001315116882324
2021-01-29,3.0549099445343018
2021-02-01,3.162100076675415
2021-02-02,3.0778799057006836
2021-02-03,2.993659019470215
2021-02-04,2.9553771018981934
2021-02-05,2.9553771018981934
2021-02-08,2.8941259384155273
2021-02-09,2.8788130283355713
2021-02-10,2.8252179622650146
2021-02-11,2.7486538887023926
2021-02-12,2.7792789936065674
2021-02-15,2.740997076034546
2021-02-16,2.7333409786224365
2021-02-17,2.8252179622650146
2021-02-18,2.7486538887023926
2021-02-19,2.7256839275360107
2021-02-22,2.6414639949798584
2021-02-23,2.595525026321411
2021-02-24,2.4806790351867676
2021-02-25,2.457710027694702
2021-02-26,2.4347410202026367
2021-03-01,2.518960952758789
2021-03-02,2.5419299602508545
2021-03-03,2.5495870113372803
2021-03-04,2.526618003845215
2021-03-05,2.518960952758789
2021-03-08,2.526618003845215
2021-03-09,2.756309986114502
2021-03-10,2.7256839275360107
2021-03-11,2.7027149200439453
2021-03-12,2.6414639949798584
2021-03-15,2.618494987487793
2021-03-16,2.710371971130371
2021-03-17,2.595525026321411
2021-03-18,2.5878689289093018
2021-03-19,2.5725560188293457
2021-03-22,2.3198940753936768
2021-03-23,2.3275508880615234
2021-03-24,2.488334894180298
2021-03-25,2.488334894180298
2021-03-26,2.4347410202026367
2021-03-29,2.5572431087493896
2021-03-30,2.4500529766082764
2021-03-31,2.442397117614746
2021-04-01,2.473022937774658
2021-04-02,2.473022937774658
2021-04-05,2.6261510848999023
2021-04-06,2.5648999214172363
2021-04-07,2.6414639949798584
2021-04-08,2.580212116241455
2021-04-09,2.5419299602508545
2021-04-12,2.473022937774658
2021-04-13,2.3964579105377197
2021-04-14,2.518960952758789
2021-04-15,2.5495870113372803
2021-04-16,2.6338069438934326
2021-04-19,2.457710027694702
2021-04-20,2.4347410202026367
2021-04-21,2.2969250679016113
2021-04-22,2.4806790351867676
2021-04-26,2.503648042678833
2021-04-27,2.526618003845215
2021-04-28,2.5419299602508545
2021-04-29,2.518960952758789
2021-04-30,2.518960952758789
2021-05-03,2.526618003845215
2021-05-04,2.4959919452667236
2021-05-05,2.488334894180298
2021-05-06,2.4806790351867676
2021-05-07,2.4959919452667236
2021-05-10,2.503648042678833
2021-05-11,2.4653658866882324
2021-05-12,2.4653658866882324
2021-05-17,2.4806790351867676
2021-05-18,2.4806790351867676
2021-05-20,2.511305093765259
2021-05-21,2.4806790351867676
2021-05-24,2.473022937774658
2021-05-25,2.365833044052124
2021-05-26,2.427083969116211
2021-05-27,2.4041149616241455
2021-05-28,2.3964579105377197
2021-05-31,2.411771059036255
2021-06-01,2.3911690711975098
2021-06-02,2.3992199897766113
2021-06-03,2.455578088760376
2021-06-04,2.383117914199829
2021-06-07,2.3911690711975098
2021-06-08,2.3750669956207275
2021-06-09,2.3992199897766113
2021-06-10,2.3911690711975098
2021-06-11,2.383117914199829
2021-06-14,2.3509140014648438
2021-06-15,2.3106579780578613
2021-06-16,2.254301071166992
2021-06-17,2.1818408966064453
2021-06-18,2.0852279663085938
2021-06-21,2.0691258907318115
2021-06-22,2.1335349082946777
2021-06-23,2.0932788848876953
2021-06-24,2.0932788848876953
2021-06-25,2.06107497215271
2021-06-28,2.0047171115875244
2021-06-29,1.980563998222351
2021-06-30,1.9966659545898438
2021-07-01,1.980563998222351
2021-07-02,1.9644620418548584
2021-07-05,1.9886150360107422
2021-07-06,1.9483599662780762
2021-07-07,1.9564110040664673
2021-07-08,2.0047171115875244
2021-07-09,1.9886150360107422
2021-07-12,1.97251296043396
2021-07-13,1.980563998222351
2021-07-14,2.0691258907318115
2021-07-16,2.0047171115875244
2021-07-19,1.97251296043396
2021-07-26,1.9000530242919922
2021-07-27,1.8114919662475586
2021-07-28,1.7792869806289673
2021-07-29,1.803441047668457
2021-07-30,1.7953890562057495
2021-08-02,1.8195430040359497
2021-08-03,1.8517470359802246
2021-08-04,1.8436959981918335
2021-08-05,1.8436959981918335
2021-08-06,1.8275940418243408
2021-08-09,1.8195430040359497
2021-08-10,1.7953890562057495
2021-08-11,1.7873380184173584
2021-08-12,1.7631850242614746
2021-08-13,1.803441047668457
2021-08-16,1.8114919662475586
2021-08-17,1.7953890562057495
2021-08-18,1.7873380184173584
2021-08-19,1.7792869806289673
2021-08-20,1.7953890562057495
2021-08-23,1.7873380184173584
2021-08-24,1.7712359428405762
2021-08-25,1.8114919662475586
2021-08-26,1.7712359428405762
2021-08-27,1.7551339864730835
2021-08-31,1.7712359428405762
2021-09-01,1.7953890562057495
2021-09-02,1.8114919662475586
2021-09-03,1.803441047668457
2021-09-06,1.88395094871521
2021-09-07,1.8356449604034424
2021-09-08,1.8275940418243408
2021-09-09,1.8517470359802246
2021-09-10,1.8356449604034424
2021-09-13,1.9403090476989746
2021-09-14,1.9322580099105835
2021-09-15,1.97251296043396
2021-09-16,2.0288710594177246
2021-09-17,1.980563998222351
2021-09-20,1.97251296043396
2021-09-21,1.9644620418548584
2021-09-22,1.9483599662780762
2021-09-23,2.0047171115875244
2021-09-24,1.97251296043396
2021-09-27,1.9242069721221924
2021-09-28,1.892001986503601
2021-09-29,1.9161560535430908
2021-09-30,1.97251296043396
2021-10-01,1.9644620418548584
2021-10-04,1.9322580099105835
2021-10-05,1.9161560535430908
2021-10-06,1.892001986503601
2021-10-07,1.88395094871521
2021-10-08,1.8759000301361084
2021-10-11,1.8759000301361084
2021-10-12,1.8597979545593262
2021-10-13,1.8356449604034424
2021-10-14,1.8195430040359497
2021-10-15,1.8195430040359497
2021-10-18,1.8436959981918335
2021-10-19,1.9161560535430908
2021-10-20,1.9242069721221924
2021-10-21,2.1093809604644775
2021-10-22,2.2623519897460938
2021-10-25,2.1335349082946777
2021-10-26,2.1093809604644775
2021-10-27,2.1093809604644775
2021-10-28,2.1093809604644775
2021-11-01,2.1415860652923584
2021-11-02,2.1174330711364746
2021-11-03,2.1093809604644775
2021-11-04,2.318708896636963
2021-11-05,2.342863082885742
2021-11-08,2.3267600536346436
2021-11-09,2.2704029083251953
2021-11-10,2.1979429721832275
2021-11-11,2.14963698387146
2021-11-12,2.1979429721832275
2021-11-15,2.189892053604126
2021-11-16,2.1576879024505615
2021-11-17,2.189892053604126
2021-11-18,2.14963698387146
2021-11-19,2.1415860652923584
2021-11-22,2.165739059448242
2021-11-23,2.101330041885376
2021-11-24,2.1415860652923584
2021-11-25,2.165739059448242
2021-11-26,2.0852279663085938
2021-11-29,2.101330041885376
2021-11-30,2.125483989715576
2021-12-01,2.165739059448242
2021-12-02,2.2220969200134277
2021-12-03,2.23819899559021
2021-12-06,2.278454065322876
2021-12-07,2.2704029083251953
2021-12-08,2.2462499141693115
2021-12-09,2.2301480770111084
2021-12-10,2.189892053604126
2021-12-13,2.205993890762329
2021-12-14,2.254301071166992
2021-12-15,2.1818408966064453
2021-12-16,2.23819899559021
2021-12-17,2.020819902420044
2021-12-20,1.892001986503601
2021-12-21,1.892001986503601
2021-12-22,1.8678489923477173
2021-12-23,1.88395094871521
2021-12-24,1.9161560535430908
2021-12-27,1.9081050157546997
2021-12-28,1.892001986503601
2021-12-29,1.9322580099105835
2021-12-30,1.892001986503601
2021-12-31,1.8759000301361084
2022-01-03,1.9000530242919922
2022-01-04,1.9161560535430908
2022-01-05,1.9161560535430908
2022-01-06,1.9081050157546997
2022-01-07,1.9161560535430908
2022-01-10,1.9644620418548584
2022-01-11,1.9242069721221924
2022-01-12,1.9161560535430908
2022-01-13,1.9322580099105835
2022-01-14,1.980563998222351
2022-01-17,2.0691258907318115
2022-01-18,2.0127689838409424
2022-01-19,2.2140450477600098
2022-01-20,2.1737899780273438
2022-01-21,2.3589649200439453
2022-01-24,2.125483989715576
2022-01-25,2.0530240535736084
2022-01-26,2.0288710594177246
2022-01-27,2.020819902420044
2022-01-28,2.0047171115875244
2022-01-31,2.036921977996826
2022-02-01,2.0691258907318115
2022-02-02,2.0288710594177246
2022-02-03,1.980563998222351
2022-02-04,1.97251296043396
2022-02-07,1.9644620418548584
2022-02-08,1.9483599662780762
2022-02-09,1.9644620418548584
2022-02-10,1.9644620418548584
2022-02-11,1.9644620418548584
2022-02-14,1.9000530242919922
2022-02-15,1.9242069721221924
2022-02-16,1.9322580099105835
2022-02-17,1.88395094871521
2022-02-18,1.8759000301361084
2022-02-21,1.8195430040359497
2022-02-22,1.7712359428405762
2022-02-23,1.7631850242614746
2022-02-24,1.5941129922866821
2022-02-25,1.7470829486846924
2022-02-28,1.6987769603729248
2022-03-01,1.6826740503311157
2022-03-02,1.6566879749298096
2022-03-03,1.6079610586166382
2022-03-04,1.5982160568237305
2022-03-07,1.5202540159225464
2022-03-08,1.5202540159225464
2022-03-09,1.6664329767227173
2022-03-10,1.62745201587677
2022-03-11,1.62745201587677
2022-03-14,1.676177978515625
2022-03-15,1.754140019416809
2022-03-16,1.7443950176239014
2022-03-17,1.7443950176239014
2022-03-18,1.7346489429473877
2022-03-21,1.8613369464874268
2022-03-22,1.8613369464874268
2022-03-23,1.851591944694519
2022-03-24,1.8613369464874268
2022-03-25,1.9100630283355713
2022-03-28,1.9490439891815186
2022-03-29,1.9295539855957031
2022-03-30,1.9295539855957031
2022-03-31,1.9003180265426636
2022-04-01,1.9198089838027954
2022-04-04,1.8905730247497559
2022-04-05,1.9100630283355713
2022-04-06,1.8808280229568481
2022-04-07,1.9100630283355713
2022-04-08,2.0075159072875977
2022-04-11,2.017261028289795
2022-04-12,1.978279948234558
2022-04-13,1.9685349464416504
2022-04-14,2.0464959144592285
2022-04-15,2.0075159072875977
2022-04-18,2.0464959144592285
2022-04-19,2.056241989135742
2022-04-20,2.0659871101379395
2022-04-21,2.1342039108276367
2022-04-22,2.027005910873413
2022-04-25,2.017261028289795
2022-04-26,1.9295539855957031
2022-04-27,1.978279948234558
2022-04-28,1.978279948234558
2022-04-29,2.0075159072875977
2022-05-05,2.0464959144592285
2022-05-06,2.027005910873413
2022-05-09,2.0464959144592285
2022-05-10,2.114712953567505
2022-05-11,2.0757319927215576
2022-05-12,2.114712953567505
2022-05-13,2.124458074569702
2022-05-16,2.1049680709838867
2022-05-17,2.085477113723755
2022-05-18,2.0367510318756104
2022-05-20,2.0367510318756104
2022-05-23,2.0075159072875977
2022-05-24,2.085477113723755
2022-05-25,2.1049680709838867
2022-05-26,2.1049680709838867
2022-05-27,2.0659871101379395
2022-05-30,2.1500000953674316
2022-05-31,2.1700000762939453
2022-06-01,2.1600000858306885
2022-06-02,2.259999990463257
2022-06-03,2.240000009536743
2022-06-06,2.299999952316284
2022-06-07,2.369999885559082
2022-06-08,2.190000057220459
2022-06-09,2.240000009536743
2022-06-10,2.190000057220459
2022-06-13,2.140000104904175
2022-06-14,2.180000066757202
2022-06-15,2.240000009536743
2022-06-16,2.3299999237060547
2022-06-17,2.359999895095825
2022-06-20,2.390000104904175
2022-06-21,2.390000104904175
2022-06-22,2.319999933242798
2022-06-23,2.2799999713897705
2022-06-24,2.2699999809265137
2022-06-27,2.2300000190734863
2022-06-28,2.180000066757202
2022-06-29,2.0799999237060547
2022-06-30,2.0899999141693115
2022-07-01,2.140000104904175
2022-07-04,2.180000066757202
2022-07-05,2.109999895095825
2022-07-06,2.1500000953674316
2022-07-07,2.1700000762939453
2022-07-08,2.1500000953674316
2022-07-13,2.109999895095825
2022-07-14,2.0899999141693115
2022-07-18,2.140000104904175
2022-07-19,2.1600000858306885
2022-07-20,2.1500000953674316
2022-07-21,2.140000104904175
2022-07-22,2.200000047683716
2022-07-25,2.2300000190734863
2022-07-26,2.180000066757202
2022-07-27,2.2100000381469727
2022-07-28,2.2799999713897705
2022-07-29,2.2899999618530273
