Date,HEKTS.IS
2020-10-23,2.558237075805664
2020-10-26,2.3626179695129395
2020-10-27,2.4119980335235596
2020-10-28,2.3474249839782715
2020-10-30,2.311340093612671
2020-11-02,2.328433036804199
2020-11-03,2.328433036804199
2020-11-04,2.3493239879608154
2020-11-05,2.3626179695129395
2020-11-06,2.3607189655303955
2020-11-09,2.4044010639190674
2020-11-10,2.4176950454711914
2020-11-11,2.4632771015167236
2020-11-12,2.398703098297119
2020-11-13,2.4157960414886475
2020-11-16,2.451880931854248
2020-11-17,2.4081990718841553
2020-11-18,2.4347879886627197
2020-11-19,2.430989980697632
2020-11-20,2.4879660606384277
2020-11-23,2.546842098236084
2020-11-24,2.514554977416992
2020-11-25,2.4670751094818115
2020-11-26,2.5126559734344482
2020-11-27,2.4632771015167236
2020-11-30,2.3930060863494873
2020-12-01,2.43668794631958
2020-12-02,2.4651761054992676
2020-12-03,2.503159999847412
2020-12-04,2.4689741134643555
2020-12-07,2.4575788974761963
2020-12-08,2.451880931854248
2020-12-09,2.4803690910339355
2020-12-10,2.4746720790863037
2020-12-11,2.558237075805664
2020-12-14,2.8203279972076416
2020-12-15,2.6949799060821533
2020-12-16,2.7481579780578613
2020-12-17,2.7576539516448975
2020-12-18,2.759553909301758
2020-12-21,2.841219902038574
2020-12-22,2.9608700275421143
2020-12-23,3.0007529258728027
2020-12-24,3.0539309978485107
2020-12-25,3.1450929641723633
2020-12-28,3.4090840816497803
2020-12-29,3.456563949584961
2020-12-30,3.7509419918060303
2020-12-31,3.6445860862731934
2021-01-04,3.6445860862731934
2021-01-05,3.794624090194702
2021-01-06,3.8060190677642822
2021-01-07,4.208652019500732
2021-01-08,4.62647819519043
2021-01-11,4.934150218963623
2021-01-12,5.032908916473389
2021-01-13,5.017715930938721
2021-01-14,5.367170810699463
2021-01-15,5.177249908447266
2021-01-18,5.143064022064209
2021-01-19,5.040505886077881
2021-01-20,5.291202068328857
2021-01-21,5.127870082855225
2021-01-22,5.207636833190918
2021-01-25,5.150660991668701
2021-01-26,5.241823196411133
2021-01-27,4.922754764556885
2021-01-28,5.22662878036499
2021-01-29,5.124072074890137
2021-02-01,5.10128116607666
2021-02-02,5.10128116607666
2021-02-03,5.1164751052856445
2021-02-04,5.625463008880615
2021-02-05,5.321589946746826
2021-02-08,5.21523380279541
2021-02-09,5.169652938842773
2021-02-10,5.192442893981934
2021-02-11,5.146862030029297
2021-02-12,5.048102855682373
2021-02-15,5.2760090827941895
2021-02-16,5.143064022064209
2021-02-17,5.4735260009765625
2021-02-18,6.020499229431152
2021-02-19,6.620649814605713
2021-02-22,5.997708797454834
2021-02-23,5.526703834533691
2021-02-24,5.667245864868164
2021-02-25,5.3937602043151855
2021-02-26,5.43174409866333
2021-03-01,5.807787895202637
2021-03-02,5.686237812042236
2021-03-03,5.6292619705200195
2021-03-04,5.576084136962891
2021-03-05,5.500114917755127
2021-03-08,6.001506805419922
2021-03-09,6.240808010101318
2021-03-10,6.191428184509277
2021-03-11,6.012901782989502
2021-03-12,5.978716850280762
2021-03-15,5.830577850341797
2021-03-16,5.857166767120361
2021-03-17,5.728021144866943
2021-03-18,5.6292619705200195
2021-03-19,5.678640842437744
2021-03-22,5.11267614364624
2021-03-23,5.511510848999023
2021-03-24,5.803988933563232
2021-03-25,5.986313819885254
2021-03-26,5.898950099945068
2021-03-29,5.811585903167725
2021-03-30,5.803988933563232
2021-03-31,5.766005039215088
2021-04-01,5.807787895202637
2021-04-02,5.769803047180176
2021-04-05,5.929337024688721
2021-04-06,5.933135986328125
2021-04-07,5.811585903167725
2021-04-08,5.731819152832031
2021-04-09,5.602673053741455
2021-04-12,5.378565788269043
2021-04-13,5.44313907623291
2021-04-14,5.678640842437744
2021-04-15,5.507711887359619
2021-04-16,5.6292619705200195
2021-04-19,5.667245864868164
2021-04-20,5.541897773742676
2021-04-21,5.257016181945801
2021-04-22,5.260815143585205
2021-04-26,5.317790985107422
2021-04-27,5.45453405380249
2021-04-28,5.344379901885986
2021-04-29,5.690036773681641
2021-04-30,8.199999809265137
2021-05-03,8.720000267028809
2021-05-04,9.489999771118164
2021-05-05,9.369999885559082
2021-05-06,9.5
2021-05-07,9.640000343322754
2021-05-10,9.59000015258789
2021-05-11,9.569999694824219
2021-05-12,9.630000114440918
2021-05-17,9.609999656677246
2021-05-18,9.649999618530273
2021-05-20,9.5600004196167
2021-05-21,9.670000076293945
2021-05-24,9.5
2021-05-25,9.020000457763672
2021-05-26,9.1899995803833
2021-05-27,9.539999961853027
2021-05-28,9.579999923706055
2021-05-31,9.420000076293945
2021-06-01,9.399999618530273
2021-06-02,9.369999885559082
2021-06-03,9.220000267028809
2021-06-04,9.109999656677246
2021-06-07,9.0
2021-06-08,8.9399995803833
2021-06-09,8.720000267028809
2021-06-10,8.550000190734863
2021-06-11,8.600000381469727
2021-06-14,8.470000267028809
2021-06-15,8.40999984741211
2021-06-16,8.3100004196167
2021-06-17,8.100000381469727
2021-06-18,7.860000133514404
2021-06-21,8.079999923706055
2021-06-22,8.0600004196167
2021-06-23,8.25
2021-06-24,8.1899995803833
2021-06-25,8.0
2021-06-28,7.769999980926514
2021-06-29,7.929999828338623
2021-06-30,7.570000171661377
2021-07-01,7.769999980926514
2021-07-02,7.78000020980835
2021-07-05,7.840000152587891
2021-07-06,7.75
2021-07-07,7.760000228881836
2021-07-08,7.599999904632568
2021-07-09,7.539999961853027
2021-07-12,7.309999942779541
2021-07-13,7.440000057220459
2021-07-14,7.619999885559082
2021-07-16,7.619999885559082
2021-07-19,7.650000095367432
2021-07-26,7.53000020980835
2021-07-27,7.599999904632568
2021-07-28,7.639999866485596
2021-07-29,7.869999885559082
2021-07-30,8.050000190734863
2021-08-02,8.59000015258789
2021-08-03,8.329999923706055
2021-08-04,8.25
2021-08-05,8.289999961853027
2021-08-06,8.229999542236328
2021-08-09,8.260000228881836
2021-08-10,8.359999656677246
2021-08-11,7.929999828338623
2021-08-12,7.949999809265137
2021-08-13,7.869999885559082
2021-08-16,7.869999885559082
2021-08-17,7.880000114440918
2021-08-18,8.0
2021-08-19,7.849999904632568
2021-08-20,8.020000457763672
2021-08-23,8.239999771118164
2021-08-24,8.510000228881836
2021-08-25,8.3100004196167
2021-08-26,8.34000015258789
2021-08-27,8.260000228881836
2021-08-31,8.390000343322754
2021-09-01,8.329999923706055
2021-09-02,8.470000267028809
2021-09-03,8.710000038146973
2021-09-06,8.819999694824219
2021-09-07,8.550000190734863
2021-09-08,8.3100004196167
2021-09-09,8.609999656677246
2021-09-10,8.649999618530273
2021-09-13,8.59000015258789
2021-09-14,8.520000457763672
2021-09-15,8.40999984741211
2021-09-16,8.199999809265137
2021-09-17,8.09000015258789
2021-09-20,8.079999923706055
2021-09-21,8.020000457763672
2021-09-22,8.140000343322754
2021-09-23,8.180000305175781
2021-09-24,8.3100004196167
2021-09-27,8.260000228881836
2021-09-28,8.34000015258789
2021-09-29,8.270000457763672
2021-09-30,8.369999885559082
2021-10-01,8.529999732971191
2021-10-04,8.6899995803833
2021-10-05,8.600000381469727
2021-10-06,8.380000114440918
2021-10-07,8.4399995803833
2021-10-08,8.359999656677246
2021-10-11,8.369999885559082
2021-10-12,8.239999771118164
2021-10-13,8.149999618530273
2021-10-14,8.0600004196167
2021-10-15,8.0600004196167
2021-10-18,8.220000267028809
2021-10-19,8.220000267028809
2021-10-20,8.220000267028809
2021-10-21,8.1899995803833
2021-10-22,8.329999923706055
2021-10-25,8.579999923706055
2021-10-26,8.770000457763672
2021-10-27,8.899999618530273
2021-10-28,8.859999656677246
2021-11-01,9.229999542236328
2021-11-02,9.0
2021-11-03,9.029999732971191
2021-11-04,9.029999732971191
2021-11-05,9.050000190734863
2021-11-08,9.180000305175781
2021-11-09,8.930000305175781
2021-11-10,8.829999923706055
2021-11-11,8.779999732971191
2021-11-12,8.789999961853027
2021-11-15,8.869999885559082
2021-11-16,8.8100004196167
2021-11-17,8.970000267028809
2021-11-18,9.010000228881836
2021-11-19,9.670000076293945
2021-11-22,9.84000015258789
2021-11-23,9.75
2021-11-24,10.720000267028809
2021-11-25,11.130000114440918
2021-11-26,11.449999809265137
2021-11-29,11.729999542236328
2021-11-30,12.899999618530273
2021-12-01,13.109999656677246
2021-12-02,13.710000038146973
2021-12-03,13.420000076293945
2021-12-06,13.380000114440918
2021-12-07,13.420000076293945
2021-12-08,14.760000228881836
2021-12-09,14.609999656677246
2021-12-10,14.649999618530273
2021-12-13,15.09000015258789
2021-12-14,15.0600004196167
2021-12-15,14.579999923706055
2021-12-16,15.3100004196167
2021-12-17,13.960000038146973
2021-12-20,13.729999542236328
2021-12-21,12.359999656677246
2021-12-22,12.789999961853027
2021-12-23,12.739999771118164
2021-12-24,14.010000228881836
2021-12-27,15.260000228881836
2021-12-28,14.949999809265137
2021-12-29,14.850000381469727
2021-12-30,15.260000228881836
2021-12-31,14.869999885559082
2022-01-03,15.050000190734863
2022-01-04,16.190000534057617
2022-01-05,15.979999542236328
2022-01-06,15.699999809265137
2022-01-07,15.8100004196167
2022-01-10,15.640000343322754
2022-01-11,15.180000305175781
2022-01-12,15.529999732971191
2022-01-13,15.119999885559082
2022-01-14,15.149999618530273
2022-01-17,15.100000381469727
2022-01-18,14.350000381469727
2022-01-19,14.449999809265137
2022-01-20,14.289999961853027
2022-01-21,14.180000305175781
2022-01-24,13.170000076293945
2022-01-25,13.34000015258789
2022-01-26,13.3100004196167
2022-01-27,13.520000457763672
2022-01-28,13.390000343322754
2022-01-31,14.369999885559082
2022-02-01,14.529999732971191
2022-02-02,14.199999809265137
2022-02-03,14.069999694824219
2022-02-04,13.84000015258789
2022-02-07,14.100000381469727
2022-02-08,14.270000457763672
2022-02-09,14.579999923706055
2022-02-10,14.359999656677246
2022-02-11,14.390000343322754
2022-02-14,13.880000114440918
2022-02-15,14.0
2022-02-16,14.59000015258789
2022-02-17,14.119999885559082
2022-02-18,14.15999984741211
2022-02-21,13.949999809265137
2022-02-22,13.729999542236328
2022-02-23,13.649999618530273
2022-02-24,12.289999961853027
2022-02-25,13.069999694824219
2022-02-28,12.90999984741211
2022-03-01,13.069999694824219
2022-03-02,13.1899995803833
2022-03-03,13.479999542236328
2022-03-04,13.350000381469727
2022-03-07,13.420000076293945
2022-03-08,13.720000267028809
2022-03-09,14.75
2022-03-10,14.529999732971191
2022-03-11,14.300000190734863
2022-03-14,14.399999618530273
2022-03-15,14.390000343322754
2022-03-16,14.479999542236328
2022-03-17,14.609999656677246
2022-03-18,15.430000305175781
2022-03-21,15.760000228881836
2022-03-22,17.329999923706055
2022-03-23,17.899999618530273
2022-03-24,17.40999984741211
2022-03-25,18.309999465942383
2022-03-28,18.43000030517578
2022-03-29,18.010000228881836
2022-03-30,18.020000457763672
2022-03-31,17.75
2022-04-01,17.6299991607666
2022-04-04,17.950000762939453
2022-04-05,18.3700008392334
2022-04-06,19.959999084472656
2022-04-07,20.559999465942383
2022-04-08,21.799999237060547
2022-04-11,21.5
2022-04-12,21.700000762939453
2022-04-13,23.139999389648438
2022-04-14,23.040000915527344
2022-04-15,22.280000686645508
2022-04-18,22.260000228881836
2022-04-19,22.040000915527344
2022-04-20,22.020000457763672
2022-04-21,22.059999465942383
2022-04-22,21.440000534057617
2022-04-25,21.739999771118164
2022-04-26,22.079999923706055
2022-04-27,22.3799991607666
2022-04-28,21.860000610351562
2022-04-29,22.219999313354492
2022-05-05,23.600000381469727
2022-05-06,22.780000686645508
2022-05-09,22.8799991607666
2022-05-10,23.440000534057617
2022-05-11,22.920000076293945
2022-05-12,22.139999389648438
2022-05-13,23.0
2022-05-16,23.299999237060547
2022-05-17,24.65999984741211
2022-05-18,26.219999313354492
2022-05-20,27.239999771118164
2022-05-23,28.239999771118164
2022-05-24,29.799999237060547
2022-05-25,29.079999923706055
2022-05-26,29.899999618530273
2022-05-27,29.139999389648438
2022-05-30,29.760000228881836
2022-05-31,31.31999969482422
2022-06-01,33.29999923706055
2022-06-02,34.36000061035156
2022-06-03,35.5
2022-06-06,34.959999084472656
2022-06-07,33.63999938964844
2022-06-08,32.220001220703125
2022-06-09,32.02000045776367
2022-06-10,30.899999618530273
2022-06-13,31.540000915527344
2022-06-14,31.540000915527344
2022-06-15,33.18000030517578
2022-06-16,32.459999084472656
2022-06-17,32.84000015258789
2022-06-20,33.099998474121094
2022-06-21,33.0
2022-06-22,32.959999084472656
2022-06-23,32.97999954223633
2022-06-24,32.91999816894531
2022-06-27,32.060001373291016
2022-06-28,30.84000015258789
2022-06-29,30.31999969482422
2022-06-30,29.600000381469727
2022-07-01,29.280000686645508
2022-07-04,28.799999237060547
2022-07-05,30.540000915527344
2022-07-06,30.31999969482422
2022-07-07,30.079999923706055
2022-07-08,29.899999618530273
2022-07-13,29.360000610351562
2022-07-14,28.719999313354492
2022-07-18,29.979999542236328
2022-07-19,32.959999084472656
2022-07-20,33.619998931884766
2022-07-21,33.02000045776367
2022-07-22,32.380001068115234
2022-07-25,32.86000061035156
2022-07-26,32.18000030517578
2022-07-27,32.08000183105469
2022-07-28,32.36000061035156
2022-07-29,32.91999816894531
