Attributes,Adj Close,Close,High,Low,Open,Volume
Symbols,ODAS.IS,ODAS.IS,ODAS.IS,ODAS.IS,ODAS.IS,ODAS.IS
Date,,,,,,
2020-01-02,1.5124800205230713,1.5124800205230713,1.5402319431304932,1.4430999755859375,1.470852017402649,209172416
2020-01-03,1.4292240142822266,1.4292240142822266,1.5055420398712158,1.3806580305099487,1.4916659593582153,169737079
2020-01-06,1.4014719724655151,1.4014719724655151,1.4292240142822266,1.3667819499969482,1.4084099531173706,109732550
2020-01-07,1.4292240142822266,1.4292240142822266,1.450037956237793,1.4084099531173706,1.422286033630371,63871693
2020-01-08,1.4916659593582153,1.4916659593582153,1.4986040592193604,1.3737200498580933,1.3806580305099487,231936746
2020-01-09,1.789999008178711,1.789999008178711,1.789999008178711,1.5194180011749268,1.5332939624786377,528897416
2020-01-10,1.7067430019378662,1.7067430019378662,2.0467050075531006,1.6859289407730103,1.8455029726028442,820671019
2020-01-13,1.6998050212860107,1.6998050212860107,1.7830610275268555,1.6373640298843384,1.6720540523529053,142372896
2020-01-14,1.789999008178711,1.789999008178711,1.8108129501342773,1.6651159524917603,1.7067430019378662,148773290
2020-01-15,1.7969369888305664,1.7969369888305664,1.8246890306472778,1.7344950437545776,1.789999008178711,92354841
2020-01-16,1.7622469663619995,1.7622469663619995,1.8524409532546997,1.6859289407730103,1.8177510499954224,99337171
2020-01-17,1.8108129501342773,1.8108129501342773,1.8732550144195557,1.6789909601211548,1.7275569438934326,200761529
2020-01-20,1.789999008178711,1.789999008178711,1.8524409532546997,1.769184947013855,1.8177510499954224,88667970
2020-01-21,1.9299999475479126,1.9299999475479126,1.940000057220459,1.7699999809265137,1.7999999523162842,182149723
2020-01-22,1.9800000190734863,1.9800000190734863,2.0299999713897705,1.8799999952316284,1.9500000476837158,160705474
2020-01-23,2.0399999618530273,2.0399999618530273,2.0799999237060547,1.940000057220459,1.9600000381469727,111377441
2020-01-24,2.0399999618530273,2.0399999618530273,2.0999999046325684,1.9900000095367432,2.0899999141693115,72653133
2020-01-27,2.009999990463257,2.009999990463257,2.049999952316284,1.9800000190734863,2.0,69304466
2020-01-28,1.9600000381469727,1.9600000381469727,2.0299999713897705,1.909999966621399,2.0199999809265137,120814934
2020-01-29,2.130000114440918,2.130000114440918,2.1500000953674316,1.909999966621399,1.9700000286102295,295838343
2020-01-30,2.0299999713897705,2.0299999713897705,2.1600000858306885,2.0,2.119999885559082,248289305
2020-01-31,2.119999885559082,2.119999885559082,2.1500000953674316,2.009999990463257,2.0399999618530273,207579345
2020-02-03,2.200000047683716,2.200000047683716,2.240000009536743,2.0899999141693115,2.130000114440918,285345693
2020-02-04,2.180000066757202,2.180000066757202,2.2200000286102295,2.1700000762939453,2.2100000381469727,134817077
2020-02-05,2.2300000190734863,2.2300000190734863,2.2899999618530273,2.1700000762939453,2.190000057220459,329143194
2020-02-06,2.259999990463257,2.259999990463257,2.319999933242798,2.2200000286102295,2.25,329968627
2020-02-07,2.2300000190734863,2.2300000190734863,2.2899999618530273,2.2100000381469727,2.259999990463257,136439632
2020-02-10,2.130000114440918,2.130000114440918,2.259999990463257,2.0399999618530273,2.2300000190734863,209432510
2020-02-11,2.1700000762939453,2.1700000762939453,2.1700000762939453,2.069999933242798,2.1600000858306885,255673601
2020-02-12,2.2100000381469727,2.2100000381469727,2.240000009536743,2.130000114440918,2.1600000858306885,268021217
2020-02-13,2.190000057220459,2.190000057220459,2.2200000286102295,2.180000066757202,2.200000047683716,98328818
2020-02-14,2.1500000953674316,2.1500000953674316,2.2100000381469727,2.1500000953674316,2.190000057220459,83245139
2020-02-17,2.3499999046325684,2.3499999046325684,2.359999895095825,2.1500000953674316,2.180000066757202,471934267
2020-02-18,2.2899999618530273,2.2899999618530273,2.380000114440918,2.25,2.359999895095825,274638063
2020-02-19,2.240000009536743,2.240000009536743,2.3499999046325684,2.2300000190734863,2.299999952316284,233268519
2020-02-20,2.049999952316284,2.049999952316284,2.2300000190734863,2.0199999809265137,2.2300000190734863,223214902
2020-02-21,2.130000114440918,2.130000114440918,2.130000114440918,1.9800000190734863,2.0299999713897705,213551257
2020-02-24,2.180000066757202,2.180000066757202,2.200000047683716,2.0299999713897705,2.069999933242798,224623306
2020-02-25,2.190000057220459,2.190000057220459,2.25,2.1500000953674316,2.200000047683716,206885015
2020-02-26,2.190000057220459,2.190000057220459,2.2200000286102295,2.140000104904175,2.1700000762939453,202937282
2020-02-27,2.049999952316284,2.049999952316284,2.190000057220459,2.0299999713897705,2.1600000858306885,177885284
2020-02-28,1.9700000286102295,1.9700000286102295,2.0199999809265137,1.690000057220459,1.690000057220459,140410934
2020-03-02,2.049999952316284,2.049999952316284,2.0799999237060547,2.0199999809265137,2.049999952316284,123682954
2020-03-03,2.180000066757202,2.180000066757202,2.180000066757202,2.069999933242798,2.0899999141693115,195813294
2020-03-04,2.109999895095825,2.109999895095825,2.2100000381469727,2.0899999141693115,2.190000057220459,174329886
2020-03-05,2.130000114440918,2.130000114440918,2.180000066757202,2.119999885559082,2.1500000953674316,155178055
2020-03-06,2.0799999237060547,2.0799999237060547,2.1600000858306885,2.049999952316284,2.119999885559082,136970111
2020-03-09,1.8700000047683716,1.8700000047683716,2.0299999713897705,1.7999999523162842,1.9900000095367432,130678572
2020-03-10,1.7200000286102295,1.7200000286102295,1.9600000381469727,1.7100000381469727,1.940000057220459,140511723
2020-03-11,1.7200000286102295,1.7200000286102295,1.7200000286102295,1.7200000286102295,1.7200000286102295,0
2020-03-12,1.309999942779541,1.309999942779541,1.5399999618530273,1.2899999618530273,1.5,153487252
2020-03-13,1.3899999856948853,1.3899999856948853,1.4299999475479126,1.2400000095367432,1.3200000524520874,256165062
2020-03-16,1.25,1.25,1.3200000524520874,1.25,1.2799999713897705,81373799
2020-03-17,1.1799999475479126,1.1799999475479126,1.2799999713897705,1.1299999952316284,1.2599999904632568,124263097
