Date,NATEN.IS
2020-11-12,33.52000045776367
2020-11-13,36.040000915527344
2020-11-16,35.08000183105469
2020-11-17,33.7400016784668
2020-11-18,34.29999923706055
2020-11-19,34.439998626708984
2020-11-20,34.34000015258789
2020-11-23,33.720001220703125
2020-11-24,34.439998626708984
2020-11-25,34.36000061035156
2020-11-26,35.86000061035156
2020-11-27,36.2599983215332
2020-11-30,34.86000061035156
2020-12-01,35.119998931884766
2020-12-02,34.880001068115234
2020-12-03,35.18000030517578
2020-12-04,35.31999969482422
2020-12-07,35.41999816894531
2020-12-08,35.380001068115234
2020-12-09,34.880001068115234
2020-12-10,34.68000030517578
2020-12-11,34.91999816894531
2020-12-14,34.880001068115234
2020-12-15,34.63999938964844
2020-12-16,33.900001525878906
2020-12-17,33.880001068115234
2020-12-18,33.84000015258789
2020-12-21,33.36000061035156
2020-12-22,34.13999938964844
2020-12-23,34.79999923706055
2020-12-24,34.439998626708984
2020-12-25,34.2599983215332
2020-12-28,34.02000045776367
2020-12-29,33.81999969482422
2020-12-30,36.20000076293945
2020-12-31,35.79999923706055
2021-01-04,35.68000030517578
2021-01-05,34.5
2021-01-06,34.599998474121094
2021-01-07,34.779998779296875
2021-01-08,35.18000030517578
2021-01-11,37.29999923706055
2021-01-12,39.65999984741211
2021-01-13,37.86000061035156
2021-01-14,37.099998474121094
2021-01-15,36.2599983215332
2021-01-18,38.02000045776367
2021-01-19,37.91999816894531
2021-01-20,39.380001068115234
2021-01-21,38.34000015258789
2021-01-22,37.79999923706055
2021-01-25,39.7599983215332
2021-01-26,38.41999816894531
2021-01-27,35.97999954223633
2021-01-28,37.02000045776367
2021-01-29,38.459999084472656
2021-02-01,42.29999923706055
2021-02-02,43.58000183105469
2021-02-03,41.29999923706055
2021-02-04,40.91999816894531
2021-02-05,42.20000076293945
2021-02-08,43.220001220703125
2021-02-09,42.15999984741211
2021-02-10,45.0
2021-02-11,47.31999969482422
2021-02-12,45.79999923706055
2021-02-15,45.900001525878906
2021-02-16,44.0
2021-02-17,44.36000061035156
2021-02-18,44.68000030517578
2021-02-19,43.939998626708984
2021-02-22,42.400001525878906
2021-02-23,42.20000076293945
2021-02-24,40.13999938964844
2021-02-25,39.47999954223633
2021-02-26,40.29999923706055
2021-03-01,43.900001525878906
2021-03-02,43.65999984741211
2021-03-03,42.720001220703125
2021-03-04,42.84000015258789
2021-03-05,42.08000183105469
2021-03-08,41.5
2021-03-09,41.400001525878906
2021-03-10,41.70000076293945
2021-03-11,42.279998779296875
2021-03-12,42.65999984741211
2021-03-15,46.599998474121094
2021-03-16,44.79999923706055
2021-03-17,43.400001525878906
2021-03-18,44.959999084472656
2021-03-19,44.0
2021-03-22,39.599998474121094
2021-03-23,40.619998931884766
2021-03-24,42.279998779296875
2021-03-25,41.34000015258789
2021-03-26,41.0
2021-03-29,41.47999954223633
2021-03-30,40.619998931884766
2021-03-31,40.959999084472656
2021-04-01,42.119998931884766
2021-04-02,41.279998779296875
2021-04-05,43.5
2021-04-06,43.86000061035156
2021-04-07,43.0
2021-04-08,43.0
2021-04-09,42.18000030517578
2021-04-12,40.63999938964844
2021-04-13,39.939998626708984
2021-04-14,41.0
2021-04-15,39.720001220703125
2021-04-16,40.52000045776367
2021-04-19,38.70000076293945
2021-04-20,37.2400016784668
2021-04-21,34.02000045776367
2021-04-22,35.459999084472656
2021-04-26,36.70000076293945
2021-04-27,37.060001373291016
2021-04-28,35.7400016784668
2021-04-29,35.959999084472656
2021-04-30,37.0
2021-05-03,37.880001068115234
2021-05-04,37.619998931884766
2021-05-05,36.939998626708984
2021-05-06,36.119998931884766
2021-05-07,35.619998931884766
2021-05-10,36.20000076293945
2021-05-11,36.08000183105469
2021-05-12,36.439998626708984
2021-05-17,36.459999084472656
2021-05-18,35.880001068115234
2021-05-20,35.279998779296875
2021-05-21,35.2400016784668
2021-05-24,34.86000061035156
2021-05-25,32.70000076293945
2021-05-26,33.099998474121094
2021-05-27,34.15999984741211
2021-05-28,33.439998626708984
2021-05-31,35.380001068115234
2021-06-01,38.900001525878906
2021-06-02,38.58000183105469
2021-06-03,37.18000030517578
2021-06-04,38.08000183105469
2021-06-07,41.040000915527344
2021-06-08,40.119998931884766
2021-06-09,39.779998779296875
2021-06-10,38.65999984741211
2021-06-11,38.70000076293945
2021-06-14,37.599998474121094
2021-06-15,36.939998626708984
2021-06-16,36.2599983215332
2021-06-17,36.7400016784668
2021-06-18,35.959999084472656
2021-06-21,35.5
2021-06-22,36.79999923706055
2021-06-23,37.0
2021-06-24,36.959999084472656
2021-06-25,36.0
2021-06-28,34.58000183105469
2021-06-29,35.34000015258789
2021-06-30,34.91999816894531
2021-07-01,35.31999969482422
2021-07-02,35.79999923706055
2021-07-05,38.70000076293945
2021-07-06,37.119998931884766
2021-07-07,37.15999984741211
2021-07-08,36.68000030517578
2021-07-09,37.0
2021-07-12,36.119998931884766
2021-07-13,35.41999816894531
2021-07-14,36.380001068115234
2021-07-16,36.459999084472656
2021-07-19,36.29999923706055
2021-07-26,35.86000061035156
2021-07-27,35.939998626708984
2021-07-28,35.79999923706055
2021-07-29,36.040000915527344
2021-07-30,36.02000045776367
2021-08-02,36.36000061035156
2021-08-03,36.939998626708984
2021-08-04,37.52000045776367
2021-08-05,37.7400016784668
2021-08-06,37.2599983215332
2021-08-09,38.13999938964844
2021-08-10,38.20000076293945
2021-08-11,37.0
2021-08-12,37.099998474121094
2021-08-13,36.68000030517578
2021-08-16,37.31999969482422
2021-08-17,37.68000030517578
2021-08-18,36.7400016784668
2021-08-19,36.560001373291016
2021-08-20,36.18000030517578
2021-08-23,37.439998626708984
2021-08-24,37.0
2021-08-25,36.91999816894531
2021-08-26,36.560001373291016
2021-08-27,37.099998474121094
2021-08-31,38.52000045776367
2021-09-01,38.08000183105469
2021-09-02,38.400001525878906
2021-09-03,38.79999923706055
2021-09-06,38.79999923706055
2021-09-07,38.02000045776367
2021-09-08,37.119998931884766
2021-09-09,37.380001068115234
2021-09-10,37.29999923706055
2021-09-13,37.5
2021-09-14,37.119998931884766
2021-09-15,37.099998474121094
2021-09-16,38.119998931884766
2021-09-17,37.36000061035156
2021-09-20,35.91999816894531
2021-09-21,36.15999984741211
2021-09-22,36.34000015258789
2021-09-23,36.63999938964844
2021-09-24,35.81999969482422
2021-09-27,35.65999984741211
2021-09-28,34.900001525878906
2021-09-29,34.900001525878906
2021-09-30,33.959999084472656
2021-10-01,33.84000015258789
2021-10-04,34.47999954223633
2021-10-05,33.880001068115234
2021-10-06,32.880001068115234
2021-10-07,32.97999954223633
2021-10-08,32.7599983215332
2021-10-11,32.79999923706055
2021-10-12,32.84000015258789
2021-10-13,32.540000915527344
2021-10-14,32.13999938964844
2021-10-15,31.540000915527344
2021-10-18,32.18000030517578
2021-10-19,32.2599983215332
2021-10-20,32.7400016784668
2021-10-21,32.2599983215332
2021-10-22,32.58000183105469
2021-10-25,32.29999923706055
2021-10-26,33.439998626708984
2021-10-27,33.52000045776367
2021-10-28,33.400001525878906
2021-11-01,33.68000030517578
2021-11-02,33.279998779296875
2021-11-03,32.91999816894531
2021-11-04,33.5
2021-11-05,33.599998474121094
2021-11-08,34.400001525878906
2021-11-09,36.13999938964844
2021-11-10,35.959999084472656
2021-11-11,34.7599983215332
2021-11-12,34.880001068115234
2021-11-15,35.099998474121094
2021-11-16,34.36000061035156
2021-11-17,34.279998779296875
2021-11-18,34.02000045776367
2021-11-19,35.02000045776367
2021-11-22,36.15999984741211
2021-11-23,35.400001525878906
2021-11-24,36.119998931884766
2021-11-25,37.20000076293945
2021-11-26,36.380001068115234
2021-11-29,37.58000183105469
2021-11-30,38.08000183105469
2021-12-01,38.619998931884766
2021-12-02,39.65999984741211
2021-12-03,40.0
2021-12-06,41.220001220703125
2021-12-07,41.29999923706055
2021-12-08,40.29999923706055
2021-12-09,40.34000015258789
2021-12-10,40.459999084472656
2021-12-13,41.13999938964844
2021-12-14,41.040000915527344
2021-12-15,40.29999923706055
2021-12-16,41.5
2021-12-17,38.97999954223633
2021-12-20,37.79999923706055
2021-12-21,39.2400016784668
2021-12-22,39.97999954223633
2021-12-23,39.52000045776367
2021-12-24,40.2599983215332
2021-12-27,41.0
2021-12-28,41.5
2021-12-29,41.060001373291016
2021-12-30,43.119998931884766
2021-12-31,44.119998931884766
2022-01-03,45.29999923706055
2022-01-04,44.34000015258789
2022-01-05,45.79999923706055
2022-01-06,46.15999984741211
2022-01-07,46.439998626708984
2022-01-10,46.20000076293945
2022-01-11,44.720001220703125
2022-01-12,45.0
2022-01-13,44.779998779296875
2022-01-14,45.0
2022-01-17,45.18000030517578
2022-01-18,42.900001525878906
2022-01-19,43.720001220703125
2022-01-20,44.5
2022-01-21,44.5
2022-01-24,45.20000076293945
2022-01-25,45.2400016784668
2022-01-26,45.5
2022-01-27,45.70000076293945
2022-01-28,47.279998779296875
2022-01-31,52.0
2022-02-01,52.70000076293945
2022-02-02,54.5
2022-02-03,52.849998474121094
2022-02-04,50.599998474121094
2022-02-07,51.0
2022-02-08,50.20000076293945
2022-02-09,49.939998626708984
2022-02-10,48.720001220703125
2022-02-11,49.41999816894531
2022-02-14,48.0
2022-02-15,48.099998474121094
2022-02-16,50.0
2022-02-17,49.86000061035156
2022-02-18,52.0
2022-02-21,51.650001525878906
2022-02-22,49.459999084472656
2022-02-23,48.52000045776367
2022-02-24,44.29999923706055
2022-02-25,48.720001220703125
2022-02-28,49.79999923706055
2022-03-01,51.400001525878906
2022-03-02,50.400001525878906
2022-03-03,49.7599983215332
2022-03-04,49.040000915527344
2022-03-07,48.459999084472656
2022-03-08,47.91999816894531
2022-03-09,49.81999969482422
2022-03-10,49.400001525878906
2022-03-11,49.119998931884766
2022-03-14,49.29999923706055
2022-03-15,48.380001068115234
2022-03-16,48.119998931884766
2022-03-17,48.619998931884766
2022-03-18,48.5
2022-03-21,50.79999923706055
2022-03-22,51.150001525878906
2022-03-23,50.54999923706055
2022-03-24,49.18000030517578
2022-03-25,49.099998474121094
2022-03-28,49.5
2022-03-29,49.7400016784668
2022-03-30,49.20000076293945
2022-03-31,48.86000061035156
2022-04-01,48.84000015258789
2022-04-04,50.0
2022-04-05,52.0
2022-04-06,52.5
2022-04-07,57.75
2022-04-08,62.0
2022-04-11,60.75
2022-04-12,60.20000076293945
2022-04-13,59.29999923706055
2022-04-14,58.349998474121094
2022-04-15,58.75
2022-04-18,63.150001525878906
2022-04-19,63.04999923706055
2022-04-20,69.1500015258789
2022-04-21,68.0
2022-04-22,65.30000305175781
2022-04-25,68.4000015258789
2022-04-26,65.9000015258789
2022-04-27,67.5
2022-04-28,69.5999984741211
2022-04-29,69.0
2022-05-05,69.8499984741211
2022-05-06,67.9000015258789
2022-05-09,66.25
2022-05-10,66.19999694824219
2022-05-11,62.5
2022-05-12,60.849998474121094
2022-05-13,60.849998474121094
2022-05-16,59.0
2022-05-17,58.349998474121094
2022-05-18,59.900001525878906
2022-05-20,58.54999923706055
2022-05-23,57.04999923706055
2022-05-24,57.5
2022-05-25,60.25
2022-05-26,60.29999923706055
2022-05-27,58.5
2022-05-30,59.5
2022-05-31,58.70000076293945
2022-06-01,60.0
2022-06-02,62.79999923706055
2022-06-03,62.0
2022-06-06,61.849998474121094
2022-06-07,60.5
2022-06-08,58.099998474121094
2022-06-09,58.25
2022-06-10,57.5
2022-06-13,56.150001525878906
2022-06-14,56.849998474121094
2022-06-15,56.54999923706055
2022-06-16,55.45000076293945
2022-06-17,59.900001525878906
2022-06-20,60.099998474121094
2022-06-21,62.29999923706055
2022-06-22,65.19999694824219
2022-06-23,64.80000305175781
2022-06-24,64.69999694824219
2022-06-27,63.0
2022-06-28,70.0999984741211
2022-06-29,66.6500015258789
2022-06-30,65.3499984741211
2022-07-01,68.44999694824219
2022-07-04,69.0999984741211
2022-07-05,67.3499984741211
2022-07-06,67.80000305175781
2022-07-07,71.0
2022-07-08,70.1500015258789
2022-07-13,72.80000305175781
2022-07-14,70.3499984741211
2022-07-18,69.05000305175781
2022-07-19,67.9000015258789
2022-07-20,68.5999984741211
2022-07-21,67.0999984741211
2022-07-22,67.44999694824219
2022-07-25,66.80000305175781
2022-07-26,65.75
2022-07-27,66.80000305175781
2022-07-28,66.6500015258789
2022-07-29,67.30000305175781
