Date,NETAS.IS
2020-11-11,20.719999313354492
2020-11-12,20.100000381469727
2020-11-13,20.100000381469727
2020-11-16,20.200000762939453
2020-11-17,19.270000457763672
2020-11-18,19.889999389648438
2020-11-19,20.100000381469727
2020-11-20,20.399999618530273
2020-11-23,20.200000762939453
2020-11-24,20.059999465942383
2020-11-25,19.81999969482422
2020-11-26,20.020000457763672
2020-11-27,19.729999542236328
2020-11-30,19.299999237060547
2020-12-01,20.079999923706055
2020-12-02,21.780000686645508
2020-12-03,20.979999542236328
2020-12-04,20.920000076293945
2020-12-07,20.579999923706055
2020-12-08,20.15999984741211
2020-12-09,20.219999313354492
2020-12-10,20.079999923706055
2020-12-11,20.280000686645508
2020-12-14,20.600000381469727
2020-12-15,20.639999389648438
2020-12-16,20.360000610351562
2020-12-17,20.600000381469727
2020-12-18,21.31999969482422
2020-12-21,22.040000915527344
2020-12-22,22.700000762939453
2020-12-23,23.18000030517578
2020-12-24,25.459999084472656
2020-12-25,24.65999984741211
2020-12-28,25.100000381469727
2020-12-29,26.479999542236328
2020-12-30,27.780000686645508
2020-12-31,28.18000030517578
2021-01-04,27.540000915527344
2021-01-05,27.0
2021-01-06,27.040000915527344
2021-01-07,26.780000686645508
2021-01-08,29.5
2021-01-11,28.780000686645508
2021-01-12,28.520000457763672
2021-01-13,28.68000030517578
2021-01-14,27.780000686645508
2021-01-15,27.940000534057617
2021-01-18,28.84000015258789
2021-01-19,31.84000015258789
2021-01-20,31.65999984741211
2021-01-21,32.58000183105469
2021-01-22,32.599998474121094
2021-01-25,33.400001525878906
2021-01-26,32.41999816894531
2021-01-27,29.399999618530273
2021-01-28,30.0
2021-01-29,29.5
2021-02-01,29.520000457763672
2021-02-02,32.459999084472656
2021-02-03,32.279998779296875
2021-02-04,31.81999969482422
2021-02-05,31.940000534057617
2021-02-08,32.2400016784668
2021-02-09,31.81999969482422
2021-02-10,33.2400016784668
2021-02-11,32.2599983215332
2021-02-12,32.97999954223633
2021-02-15,35.20000076293945
2021-02-16,34.380001068115234
2021-02-17,33.31999969482422
2021-02-18,35.29999923706055
2021-02-19,34.15999984741211
2021-02-22,34.5
2021-02-23,32.02000045776367
2021-02-24,30.31999969482422
2021-02-25,29.940000534057617
2021-02-26,29.360000610351562
2021-03-01,31.0
2021-03-02,31.34000015258789
2021-03-03,31.739999771118164
2021-03-04,32.84000015258789
2021-03-05,33.02000045776367
2021-03-08,31.600000381469727
2021-03-09,32.779998779296875
2021-03-10,32.119998931884766
2021-03-11,33.040000915527344
2021-03-12,33.0
2021-03-15,33.560001373291016
2021-03-16,34.18000030517578
2021-03-17,32.540000915527344
2021-03-18,31.700000762939453
2021-03-19,30.920000076293945
2021-03-22,27.84000015258789
2021-03-23,27.260000228881836
2021-03-24,28.860000610351562
2021-03-25,27.899999618530273
2021-03-26,28.600000381469727
2021-03-29,28.059999465942383
2021-03-30,28.040000915527344
2021-03-31,28.5
2021-04-01,29.020000457763672
2021-04-02,28.459999084472656
2021-04-05,28.600000381469727
2021-04-06,28.020000457763672
2021-04-07,27.68000030517578
2021-04-08,27.399999618530273
2021-04-09,26.440000534057617
2021-04-12,25.68000030517578
2021-04-13,25.31999969482422
2021-04-14,26.100000381469727
2021-04-15,25.15999984741211
2021-04-16,25.399999618530273
2021-04-19,23.5
2021-04-20,22.8799991607666
2021-04-21,21.420000076293945
2021-04-22,22.6200008392334
2021-04-26,23.15999984741211
2021-04-27,24.200000762939453
2021-04-28,23.979999542236328
2021-04-29,24.239999771118164
2021-04-30,24.479999542236328
2021-05-03,25.200000762939453
2021-05-04,24.639999389648438
2021-05-05,25.1200008392334
2021-05-06,24.639999389648438
2021-05-07,24.860000610351562
2021-05-10,23.5
2021-05-11,23.059999465942383
2021-05-12,23.0
2021-05-17,23.8799991607666
2021-05-18,23.579999923706055
2021-05-20,22.899999618530273
2021-05-21,23.040000915527344
2021-05-24,23.31999969482422
2021-05-25,21.899999618530273
2021-05-26,21.959999084472656
2021-05-27,21.639999389648438
2021-05-28,21.31999969482422
2021-05-31,20.84000015258789
2021-06-01,21.6200008392334
2021-06-02,21.920000076293945
2021-06-03,21.299999237060547
2021-06-04,21.299999237060547
2021-06-07,21.34000015258789
2021-06-08,21.959999084472656
2021-06-09,21.559999465942383
2021-06-10,21.799999237060547
2021-06-11,21.65999984741211
2021-06-14,22.100000381469727
2021-06-15,21.540000915527344
2021-06-16,20.899999618530273
2021-06-17,20.239999771118164
2021-06-18,19.940000534057617
2021-06-21,19.799999237060547
2021-06-22,20.459999084472656
2021-06-23,20.899999618530273
2021-06-24,21.31999969482422
2021-06-25,20.700000762939453
2021-06-28,20.0
2021-06-29,19.81999969482422
2021-06-30,19.799999237060547
2021-07-01,20.420000076293945
2021-07-02,20.1200008392334
2021-07-05,20.479999542236328
2021-07-06,20.600000381469727
2021-07-07,20.68000030517578
2021-07-08,19.969999313354492
2021-07-09,19.829999923706055
2021-07-12,19.190000534057617
2021-07-13,18.760000228881836
2021-07-14,18.84000015258789
2021-07-16,19.280000686645508
2021-07-19,19.139999389648438
2021-07-26,19.399999618530273
2021-07-27,19.219999313354492
2021-07-28,19.229999542236328
2021-07-29,19.729999542236328
2021-07-30,19.350000381469727
2021-08-02,19.780000686645508
2021-08-03,19.729999542236328
2021-08-04,20.040000915527344
2021-08-05,20.100000381469727
2021-08-06,20.440000534057617
2021-08-09,20.139999389648438
2021-08-10,20.239999771118164
2021-08-11,18.399999618530273
2021-08-12,18.040000915527344
2021-08-13,17.940000534057617
2021-08-16,18.030000686645508
2021-08-17,17.719999313354492
2021-08-18,17.09000015258789
2021-08-19,16.969999313354492
2021-08-20,17.059999465942383
2021-08-23,17.5
2021-08-24,17.329999923706055
2021-08-25,17.229999542236328
2021-08-26,16.950000762939453
2021-08-27,17.079999923706055
2021-08-31,17.190000534057617
2021-09-01,18.020000457763672
2021-09-02,17.790000915527344
2021-09-03,17.979999542236328
2021-09-06,18.329999923706055
2021-09-07,17.850000381469727
2021-09-08,17.299999237060547
2021-09-09,17.5
2021-09-10,17.280000686645508
2021-09-13,17.260000228881836
2021-09-14,17.170000076293945
2021-09-15,16.899999618530273
2021-09-16,16.90999984741211
2021-09-17,16.68000030517578
2021-09-20,16.260000228881836
2021-09-21,15.989999771118164
2021-09-22,16.149999618530273
2021-09-23,16.030000686645508
2021-09-24,15.739999771118164
2021-09-27,16.360000610351562
2021-09-28,15.989999771118164
2021-09-29,16.030000686645508
2021-09-30,16.43000030517578
2021-10-01,16.290000915527344
2021-10-04,16.75
2021-10-05,16.889999389648438
2021-10-06,16.34000015258789
2021-10-07,16.450000762939453
2021-10-08,16.360000610351562
2021-10-11,16.65999984741211
2021-10-12,16.93000030517578
2021-10-13,16.469999313354492
2021-10-14,16.760000228881836
2021-10-15,16.450000762939453
2021-10-18,16.3700008392334
2021-10-19,16.809999465942383
2021-10-20,16.6200008392334
2021-10-21,16.709999084472656
2021-10-22,17.0
2021-10-25,17.1200008392334
2021-10-26,17.389999389648438
2021-10-27,17.239999771118164
2021-10-28,17.31999969482422
2021-11-01,17.799999237060547
2021-11-02,18.15999984741211
2021-11-03,17.989999771118164
2021-11-04,18.149999618530273
2021-11-05,17.489999771118164
2021-11-08,17.40999984741211
2021-11-09,17.149999618530273
2021-11-10,16.959999084472656
2021-11-11,16.770000457763672
2021-11-12,16.889999389648438
2021-11-15,17.209999084472656
2021-11-16,16.829999923706055
2021-11-17,16.93000030517578
2021-11-18,16.969999313354492
2021-11-19,17.5
2021-11-22,18.260000228881836
2021-11-23,18.75
2021-11-24,19.780000686645508
2021-11-25,19.290000915527344
2021-11-26,19.850000381469727
2021-11-29,20.219999313354492
2021-11-30,20.31999969482422
2021-12-01,20.100000381469727
2021-12-02,20.34000015258789
2021-12-03,20.639999389648438
2021-12-06,21.280000686645508
2021-12-07,21.260000228881836
2021-12-08,21.020000457763672
2021-12-09,20.65999984741211
2021-12-10,20.15999984741211
2021-12-13,20.600000381469727
2021-12-14,20.559999465942383
2021-12-15,19.829999923706055
2021-12-16,20.280000686645508
2021-12-17,18.260000228881836
2021-12-20,18.0
2021-12-21,17.389999389648438
2021-12-22,16.75
2021-12-23,16.5
2021-12-24,17.239999771118164
2021-12-27,17.389999389648438
2021-12-28,16.93000030517578
2021-12-29,17.100000381469727
2021-12-30,17.020000457763672
2021-12-31,16.899999618530273
2022-01-03,17.5
2022-01-04,18.329999923706055
2022-01-05,18.309999465942383
2022-01-06,18.170000076293945
2022-01-07,18.18000030517578
2022-01-10,18.3700008392334
2022-01-11,18.030000686645508
2022-01-12,18.729999542236328
2022-01-13,19.43000030517578
2022-01-14,19.360000610351562
2022-01-17,19.559999465942383
2022-01-18,18.59000015258789
2022-01-19,18.8700008392334
2022-01-20,18.299999237060547
2022-01-21,18.649999618530273
2022-01-24,17.299999237060547
2022-01-25,17.100000381469727
2022-01-26,17.110000610351562
2022-01-27,17.899999618530273
2022-01-28,17.700000762939453
2022-01-31,18.079999923706055
2022-02-01,18.1200008392334
2022-02-02,17.950000762939453
2022-02-03,17.770000457763672
2022-02-04,17.549999237060547
2022-02-07,17.920000076293945
2022-02-08,17.850000381469727
2022-02-09,17.770000457763672
2022-02-10,17.440000534057617
2022-02-11,17.540000915527344
2022-02-14,16.940000534057617
2022-02-15,17.100000381469727
2022-02-16,17.450000762939453
2022-02-17,17.209999084472656
2022-02-18,17.110000610351562
2022-02-21,16.950000762939453
2022-02-22,16.760000228881836
2022-02-23,16.75
2022-02-24,15.079999923706055
2022-02-25,15.850000381469727
2022-02-28,15.270000457763672
2022-03-01,15.399999618530273
2022-03-02,15.34000015258789
2022-03-03,15.5
2022-03-04,15.380000114440918
2022-03-07,15.420000076293945
2022-03-08,15.550000190734863
2022-03-09,15.65999984741211
2022-03-10,15.300000190734863
2022-03-11,15.479999542236328
2022-03-14,15.579999923706055
2022-03-15,15.380000114440918
2022-03-16,15.399999618530273
2022-03-17,15.5
2022-03-18,15.869999885559082
2022-03-21,16.190000534057617
2022-03-22,16.299999237060547
2022-03-23,17.93000030517578
2022-03-24,17.5
2022-03-25,17.809999465942383
2022-03-28,17.510000228881836
2022-03-29,17.3799991607666
2022-03-30,17.149999618530273
2022-03-31,16.889999389648438
2022-04-01,17.0
2022-04-04,17.030000686645508
2022-04-05,17.059999465942383
2022-04-06,16.850000381469727
2022-04-07,17.030000686645508
2022-04-08,17.350000381469727
2022-04-11,18.049999237060547
2022-04-12,17.760000228881836
2022-04-13,17.450000762939453
2022-04-14,17.850000381469727
2022-04-15,17.920000076293945
2022-04-18,18.049999237060547
2022-04-19,17.84000015258789
2022-04-20,17.709999084472656
2022-04-21,19.479999542236328
2022-04-22,18.100000381469727
2022-04-25,17.799999237060547
2022-04-26,18.34000015258789
2022-04-27,17.940000534057617
2022-04-28,17.6299991607666
2022-04-29,17.459999084472656
2022-05-05,17.579999923706055
2022-05-06,17.280000686645508
2022-05-09,17.260000228881836
2022-05-10,17.43000030517578
2022-05-11,16.940000534057617
2022-05-12,16.1200008392334
2022-05-13,16.350000381469727
2022-05-16,16.1200008392334
2022-05-17,16.110000610351562
2022-05-18,16.049999237060547
2022-05-20,15.890000343322754
2022-05-23,15.890000343322754
2022-05-24,15.789999961853027
2022-05-25,16.110000610351562
2022-05-26,16.200000762939453
2022-05-27,16.329999923706055
2022-05-30,16.770000457763672
2022-05-31,16.6299991607666
2022-06-01,16.6299991607666
2022-06-02,16.59000015258789
2022-06-03,17.040000915527344
2022-06-06,17.229999542236328
2022-06-07,17.459999084472656
2022-06-08,16.68000030517578
2022-06-09,16.649999618530273
2022-06-10,16.479999542236328
2022-06-13,16.31999969482422
2022-06-14,16.200000762939453
2022-06-15,16.389999389648438
2022-06-16,16.059999465942383
2022-06-17,16.25
2022-06-20,16.229999542236328
2022-06-21,16.3700008392334
2022-06-22,16.270000457763672
2022-06-23,16.639999389648438
2022-06-24,17.5
2022-06-27,17.25
2022-06-28,17.760000228881836
2022-06-29,17.700000762939453
2022-06-30,17.1200008392334
2022-07-01,17.1299991607666
2022-07-04,16.65999984741211
2022-07-05,16.100000381469727
2022-07-06,16.469999313354492
2022-07-07,16.56999969482422
2022-07-08,16.520000457763672
2022-07-13,16.450000762939453
2022-07-14,16.489999771118164
2022-07-18,16.8700008392334
2022-07-19,17.079999923706055
2022-07-20,17.18000030517578
2022-07-21,17.40999984741211
2022-07-22,17.399999618530273
2022-07-25,17.559999465942383
2022-07-26,17.40999984741211
2022-07-27,17.989999771118164
2022-07-28,18.0
2022-07-29,18.350000381469727
